Date,Open,High,Low,Close,Volume,Stock
2015-07-17,41.38691439,41.59140358,41.12907888,41.44915009,29467100,MSFT
2015-07-20,41.47583509,41.90259567,41.28912458,41.71588516,30631900,MSFT
2015-07-21,41.59140708,42.08040668,41.32468218,42.03594971,42781900,MSFT
2015-07-22,40.40003825,41.72477695,40.18665966,40.48894882,59152400,MSFT
2015-07-23,40.24889943,41.10242066,40.09775313,40.99573135,33934000,MSFT
2015-07-24,40.81791394,41.18243885,40.720114,40.84458542,32333200,MSFT
2015-07-27,40.84457925,40.90681496,40.23111159,40.32001877,39701400,MSFT
2015-07-28,40.52450483,40.57784777,39.82212672,40.31112289,34328900,MSFT
2015-07-29,40.36446507,41.59140008,40.23999031,41.15575027,40945900,MSFT
2015-07-30,41.12908164,42.14264166,40.83568527,41.68031693,39777900,MSFT
2015-07-31,42.04484705,42.11597212,41.34246881,41.52028656,31201500,MSFT
2015-08-03,41.769223,41.78700511,41.29800892,41.61808014,24125900,MSFT
2015-08-04,41.56474209,42.41826325,41.50250638,42.26712036,33403900,MSFT
2015-08-05,42.65830921,43.04061614,42.26711293,42.30267715,26959700,MSFT
2015-08-06,42.41825307,42.4715994,41.19131796,41.44915009,27368000,MSFT
2015-08-07,41.24467286,41.59141564,41.1290908,41.5558548,19163000,MSFT
2015-08-10,41.7425642,42.22267117,41.64476425,42.08041763,23079900,MSFT
2015-08-11,41.62698373,41.73367304,40.80902668,41.2624588,29237400,MSFT
2015-08-12,41.06685509,41.69810833,40.64009449,41.5558548,30181400,MSFT
2015-08-13,41.84035104,41.87591187,41.33357274,41.54695129,22627200,MSFT
2015-08-14,41.36914278,41.87592119,41.36025342,41.78701401,21473400,MSFT
2015-08-17,41.61808214,42.18709616,41.40470019,42.07151413,21099700,MSFT
2015-08-18,41.91937502,42.44739461,41.79408282,42.30420303,23574100,MSFT
2015-08-19,41.86567869,42.1341659,41.43610393,41.71353912,31485500,MSFT
2015-08-20,41.23026713,41.58824781,40.86333847,40.86333847,36238200,MSFT
2015-08-21,40.54116786,40.70225887,38.54543304,38.54543304,70053100,MSFT
2015-08-24,36.20065532,38.20533737,35.54734354,37.30144119,88753700,MSFT
2015-08-25,38.09794133,38.69755835,36.14695415,36.21855164,70616600,MSFT
2015-08-26,37.59677167,38.3395803,36.74657363,38.22323608,63408000,MSFT
2015-08-27,38.68860626,39.33296999,38.42012251,39.28822327,50943200,MSFT
2015-08-28,38.84075346,39.51196462,38.83180207,39.31507492,28246700,MSFT
2015-08-31,38.98394939,39.3150793,38.57227057,38.94815063,34441700,MSFT
2015-09-01,37.73996544,38.11584548,37.28354334,37.42673492,49688900,MSFT
2015-09-02,37.91001378,38.82286154,37.48043897,38.80496216,37671500,MSFT
2015-09-03,38.84969517,39.35981529,38.73335097,38.93024063,28285200,MSFT
2015-09-04,38.31273361,38.51857128,37.76681466,38.13374329,37138800,MSFT
2015-09-08,38.75126573,39.3777303,38.66177225,39.27928543,32469800,MSFT
2015-09-09,39.56567383,39.73571623,38.40224142,38.54543304,33469500,MSFT
2015-09-10,38.5901666,39.18978368,38.25903671,38.74230957,31366600,MSFT
2015-09-11,38.6080558,39.01078308,38.42906552,38.91233826,27132500,MSFT
2015-09-14,38.86760688,38.87655487,38.3574866,38.51857758,23656000,MSFT
2015-09-15,38.65281517,39.63726033,38.55437373,39.35982513,28882200,MSFT
2015-09-16,39.35087476,39.7178034,39.23453054,39.6462059,23372200,MSFT
2015-09-17,39.63726207,40.27267456,39.44932374,39.60146332,32768200,MSFT
2015-09-18,38.93023763,39.36876364,38.77809811,38.91233826,63143700,MSFT
2015-09-21,39.03764719,39.79835536,39.01974782,39.4761734,26177200,MSFT
2015-09-22,38.82284984,39.42246343,38.76020375,39.28822327,28085900,MSFT
2015-09-23,39.31508119,39.52986688,38.93920111,39.26138306,17145200,MSFT
2015-09-24,38.885501,39.49406606,38.72441004,39.29717636,27905600,MSFT
2015-09-25,39.80729707,40.03103413,39.16293325,39.3240242,29384600,MSFT
2015-09-28,39.22558243,39.45826747,38.67071207,38.74230957,27613800,MSFT
2015-09-29,38.81390267,38.99289299,38.52751951,38.87654877,32763600,MSFT
2015-09-30,39.27032712,39.64620371,39.07343743,39.61040497,34958900,MSFT
2015-10-01,40.04893341,40.04893341,39.15398518,39.9236412,28657900,MSFT
2015-10-02,39.61935911,40.78279114,39.30612517,40.78279114,41839000,MSFT
2015-10-05,40.94388227,41.96412273,40.89913554,41.73143768,34369300,MSFT
2015-10-06,41.46294487,42.22364935,41.36450004,41.83882141,27017200,MSFT
2015-10-07,42.15206306,42.37580013,41.12287457,41.88357925,27711500,MSFT
2015-10-08,41.66878677,42.52793617,41.61508865,42.46529007,33772700,MSFT
2015-10-09,42.46528559,42.54583105,41.9909608,42.16100311,28600600,MSFT
2015-10-12,42.04466548,42.12521095,41.61509076,42.06256485,19769100,MSFT
2015-10-13,41.66878405,42.17890419,41.66878405,41.96411514,19987800,MSFT
2015-10-14,41.74933292,42.15205685,41.64193668,41.77618027,24697800,MSFT
2015-10-15,42.07151031,42.08940969,41.64193562,42.07151031,27189400,MSFT
2015-10-16,42.08046684,42.54584033,41.973074,42.51898956,26450300,MSFT
2015-10-19,42.43843752,42.85011625,42.08046033,42.61742783,29387600,MSFT
2015-10-20,42.45634012,42.7874734,42.08046352,42.75167465,30802200,MSFT
2015-10-21,42.88591462,42.94856413,42.16100879,42.24155426,25144300,MSFT
2015-10-22,42.53689698,43.8077255,42.14312091,42.98437119,56637100,MSFT
2015-10-23,46.80579769,48.38985666,46.76105095,47.31591797,135227100,MSFT
2015-10-26,47.01163311,48.61359139,46.98478576,48.55094528,64633300,MSFT
2015-10-27,48.31825756,48.65833544,47.95132892,48.04977036,50999900,MSFT
2015-10-28,47.91552731,48.30930328,47.30696226,48.30930328,47000800,MSFT
2015-10-29,47.91552744,48.17506324,47.62914429,47.75443649,30202100,MSFT
2015-10-30,47.71863428,48.31825131,47.0921699,47.11006927,46619800,MSFT
2015-11-02,47.29801625,47.75444179,47.09217855,47.64704895,30285000,MSFT
2015-11-03,47.36961445,48.67623817,47.34276709,48.46145248,36596900,MSFT
2015-11-04,48.48829478,49.11475921,48.38090195,48.68518448,37087800,MSFT
2015-11-05,48.76573459,48.95367292,48.32720842,48.66728973,31468500,MSFT
2015-11-06,48.40774941,49.20425278,48.29140518,49.15055466,32851200,MSFT
2015-11-09,48.81942338,49.10580653,47.93342658,48.47039413,32513100,MSFT
2015-11-10,48.38985175,48.44354988,47.67389384,47.8886795,55283700,MSFT
2015-11-11,48.05871615,48.50619022,47.84392709,48.01396942,36516300,MSFT
2015-11-12,47.86183095,48.30930507,47.60229515,47.71863937,35361100,MSFT
2015-11-13,47.49489634,47.69178602,47.01162354,47.28905869,36848200,MSFT
2015-11-16,47.50385157,48.22875742,47.29801048,48.12136459,32165200,MSFT
2015-11-17,47.90513079,48.22948431,47.61681731,47.72493744,31551300,MSFT
2015-11-18,47.75195605,48.63491634,47.73393603,48.51778793,29710000,MSFT
2015-11-19,48.64393254,49.24758775,48.45472404,48.59888077,28149200,MSFT
2015-11-20,48.87819108,48.92323941,47.99523062,48.82413101,37147600,MSFT
2015-11-23,48.87819108,49.06739615,48.42770084,48.82413101,28235900,MSFT
2015-11-24,48.58086768,49.04937796,48.27453761,48.8781929,24600000,MSFT
2015-11-25,48.73403554,48.86017226,48.37364197,48.37364197,21005100,MSFT
2015-11-27,48.47275346,48.72503036,48.46374517,48.5898819,9009100,MSFT
2015-11-30,49.13948074,49.51789093,48.65295041,48.96829224,56241400,MSFT
2015-12-01,49.02234842,49.76115215,48.92324002,49.75214386,39952800,MSFT
2015-12-02,49.84224577,50.4188728,49.60799233,49.74313736,47274900,MSFT
2015-12-03,49.99540694,50.24768037,48.58987619,48.83314133,38627800,MSFT
2015-12-04,48.7610579,50.66212708,48.74303788,50.37381363,43963700,MSFT
2015-12-07,50.26570953,50.42788631,49.81521922,50.28372955,30709800,MSFT
2015-12-08,49.9773954,50.54501071,49.54492512,50.26570892,32878000,MSFT
2015-12-09,49.88728575,50.33777597,49.11244203,49.53590393,36373200,MSFT
2015-12-10,49.90531214,50.1485773,49.56293857,49.79719543,31775800,MSFT
2015-12-11,49.29263592,49.64401772,48.66194896,48.70700073,39549500,MSFT
2015-12-14,48.95027314,49.74313352,48.36463443,49.68006516,46768900,MSFT
2015-12-15,50.14858112,50.36481798,49.63502244,49.73413086,39843000,MSFT
2015-12-16,50.04045811,50.68015344,49.33769098,50.57203674,37503300,MSFT
2015-12-17,50.77926696,51.16668889,50.03145141,50.1846199,41280900,MSFT
2015-12-18,50.2476764,50.45490148,48.67996902,48.77006912,84684200,MSFT
2015-12-21,49.4458128,49.86927132,48.86017408,49.40076447,37246300,MSFT
2015-12-22,49.54492023,49.98639875,49.10343826,49.86927032,28322200,MSFT
2015-12-23,50.18461935,50.34679613,49.95036247,50.29273605,27279800,MSFT
2015-12-24,50.32876599,50.41886266,49.94134414,50.15757751,9558500,MSFT
2015-12-28,49.86926458,50.40985489,49.53590279,50.40985489,22458300,MSFT
2015-12-29,50.71619366,51.22074055,50.50896856,50.95044708,27731400,MSFT
2015-12-30,50.8783677,51.15766945,50.71619095,50.73421097,21704500,MSFT
2015-12-31,50.49095095,50.62609597,49.93234053,49.9864006,27334100,MSFT
2016-01-04,48.94125571,49.37372589,48.10334365,49.37372589,53778000,MSFT
2016-01-05,49.49087086,49.90532116,49.13948893,49.59898758,34079700,MSFT
2016-01-06,48.94125171,49.01333178,48.3285848,48.6979866,39518900,MSFT
2016-01-07,47.48167239,48.1934478,46.91405372,47.00415039,56564900,MSFT
2016-01-08,47.18435204,48.00424423,46.98613865,47.14831543,48754000,MSFT
2016-01-11,47.31048193,47.61681542,46.36445314,47.12127686,36943800,MSFT
2016-01-12,47.53572525,47.84205873,46.90504171,47.55374527,36095500,MSFT
2016-01-13,48.47275601,48.71602118,46.22030449,46.52663803,66883600,MSFT
2016-01-14,46.85098906,48.13037981,46.46356715,47.85107803,52381900,MSFT
2016-01-15,46.22930773,46.82395468,45.3553556,45.94099426,71820700,MSFT
2016-01-19,46.38247399,46.56267077,45.10308338,45.55357361,43564500,MSFT
2016-01-20,45.03101149,46.29238575,44.23814757,45.76080704,63273000,MSFT
2016-01-21,45.95001288,46.4725833,45.31932574,45.48150253,40191200,MSFT
2016-01-22,46.31941032,47.14831422,46.18426186,47.11227417,37555800,MSFT
2016-01-25,46.79693015,47.43662898,46.53564839,46.66178513,34707700,MSFT
2016-01-26,46.66178028,47.24741553,46.44554345,47.00415039,28900800,MSFT
2016-01-27,46.85999976,47.03118827,45.96803088,46.14822769,36775200,MSFT
2016-01-28,46.72485157,47.04019339,46.17525289,46.90504837,62513800,MSFT
2016-01-29,49.31066007,49.63501358,48.65294474,49.63501358,83611700,MSFT
2016-02-01,49.44580915,49.63501423,49.10343561,49.29264069,44208500,MSFT
2016-02-02,48.80610616,48.88719454,47.43661899,47.75196075,56313800,MSFT
2016-02-03,47.9772128,48.10334952,46.18426005,46.99514389,57559800,MSFT
2016-02-04,46.9410908,47.58078968,46.28337533,46.85099411,46987100,MSFT
2016-02-05,46.79692027,46.85098033,44.65258941,45.19317627,62009000,MSFT
2016-02-08,44.6435775,44.66159752,43.41824362,44.5174408,59290500,MSFT
2016-02-09,44.16607232,45.26526982,43.85072702,44.40032578,46740500,MSFT
2016-02-10,44.94991939,45.40040967,44.61655755,44.78774261,38237000,MSFT
2016-02-11,43.85973689,45.14813945,43.70656839,44.7697258,48878600,MSFT
2016-02-12,45.2742742,45.66169613,44.82378391,45.49951935,34243300,MSFT
2016-02-16,46.18917339,46.36158752,45.49043698,46.36158752,37291200,MSFT
2016-02-17,46.72457568,47.88610992,46.68827687,47.56850052,40789000,MSFT
2016-02-18,47.48682135,48.04943892,47.27810497,47.35977554,27176000,MSFT
2016-02-19,47.16014758,47.44145468,46.76086761,47.02402878,33559100,MSFT
2016-02-22,47.44146284,48.09482765,47.44146284,47.77722168,25008300,MSFT
2016-02-23,47.49590915,47.52313153,46.26177722,46.44326782,28895300,MSFT
2016-02-24,45.99862011,46.73365555,45.55397174,46.60661316,33014500,MSFT
2016-02-25,46.94236278,47.27811813,45.9260203,47.27811813,26939500,MSFT
2016-02-26,47.73182636,47.80442396,46.37065257,46.5521431,35975900,MSFT
2016-02-29,46.59752702,46.86976462,45.97138815,46.17102814,31654000,MSFT
2016-03-01,46.25269761,47.72276468,46.20732237,47.71369171,33024500,MSFT
2016-03-02,47.55941505,48.05851145,47.33255274,48.04943848,29289900,MSFT
2016-03-03,48.06760706,48.06760706,46.98773981,47.50498581,24427800,MSFT
2016-03-04,47.5503546,47.59572638,46.92421224,47.21459579,33034200,MSFT
2016-03-07,46.78809858,47.00588453,45.89879846,46.30714798,38407800,MSFT
2016-03-08,46.09843211,47.30534156,45.91694153,46.86976624,33835100,MSFT
2016-03-09,47.08753431,47.95868463,47.06031194,47.94961166,28251600,MSFT
2016-03-10,48.03129878,48.04037175,46.42511287,47.23274231,38387800,MSFT
2016-03-11,48.09481165,48.15833282,47.53219407,48.15833282,32275700,MSFT
2016-03-14,47.83165857,48.63021503,47.75906441,48.24908447,24083600,MSFT
2016-03-15,47.86795704,48.63021469,47.85888407,48.63021469,21104800,MSFT
2016-03-16,48.50317892,49.54674383,48.45780714,49.31988144,31691700,MSFT
2016-03-17,49.1928357,49.90972162,49.00227214,49.60118866,28223900,MSFT
2016-03-18,49.8371319,49.88250715,48.5031833,48.53948212,67625500,MSFT
2016-03-21,48.32168415,48.93875007,48.0313006,48.87522888,23925700,MSFT
2016-03-22,48.64836616,49.22913326,48.51224736,49.06579208,23124100,MSFT
2016-03-23,49.10208279,49.22005217,48.76632751,48.97504044,20129000,MSFT
2016-03-24,48.8570852,49.30173702,48.7572652,49.19284058,19950000,MSFT
2016-03-28,49.19282827,49.26542588,48.39427534,48.58483887,17025100,MSFT
2016-03-29,48.69374314,49.7826833,48.50317956,49.64656448,23924300,MSFT
2016-03-30,49.84620422,50.49049257,49.81898184,49.9550972,23008300,MSFT
2016-03-31,49.86435395,50.44512112,49.78268335,50.11843872,26360500,MSFT
2016-04-01,49.95509725,50.46327025,49.51952188,50.42697144,24399200,MSFT
2016-04-04,50.29991913,50.50863207,49.90971562,50.29991913,18928800,MSFT
2016-04-05,50.08213146,50.18195145,49.41969381,49.51044083,19272300,MSFT
2016-04-06,49.32895562,50.09121334,49.19283681,50.01861572,21188700,MSFT
2016-04-07,49.7917471,49.82804591,49.21098005,49.41969299,19225100,MSFT
2016-04-08,49.61026234,50.16380708,49.2926564,49.38339996,22167200,MSFT
2016-04-11,49.44692578,50.04584233,49.27450816,49.28358459,21414200,MSFT
2016-04-12,49.33802909,49.71008325,48.78448433,49.59211731,24944300,MSFT
2016-04-13,50.01861628,50.30899985,49.80990331,50.22732925,20818000,MSFT
2016-04-14,50.10935443,50.43603676,49.97323565,50.23639679,20877100,MSFT
2016-04-15,50.18195194,50.74456961,50.0095378,50.49956131,28793800,MSFT
2016-04-18,50.35436512,51.35255801,50.10027695,51.23458862,23786000,MSFT
2016-04-19,51.3888633,51.51590567,50.52678564,51.17107391,29596800,MSFT
2016-04-20,51.08033329,51.27089686,50.35437438,50.44511795,36195700,MSFT
2016-04-21,50.63567641,51.02587994,50.29084467,50.61752701,38909100,MSFT
2016-04-22,47.10570133,47.57757547,46.0712095,46.98773193,126834100,MSFT
2016-04-25,46.98773331,47.3053427,46.85161796,47.2871933,33226900,MSFT
2016-04-26,47.42330363,47.50497421,46.3615895,46.6791954,33532600,MSFT
2016-04-27,46.71549501,46.73364441,45.87156678,46.2254715,43369300,MSFT
2016-04-28,45.93509193,46.07121073,44.97319769,45.28173065,43134800,MSFT
2016-04-29,44.78263478,45.59934078,44.78263478,45.25450897,48411700,MSFT
2016-05-02,45.37247681,46.05306396,45.1728368,45.92602158,33114500,MSFT
2016-05-03,45.68100543,45.74452661,45.00949131,45.17283249,26460200,MSFT
2016-05-04,45.22728659,45.42692661,44.88245479,45.25450897,24257600,MSFT
2016-05-05,45.25449869,45.64470219,45.12745633,45.31801987,25390700,MSFT
2016-05-06,45.29987703,45.72637939,45.06394168,45.72637939,24787300,MSFT
2016-05-09,45.81712761,45.90787117,45.37247582,45.43599701,17951600,MSFT
2016-05-10,45.67193392,46.37066697,45.54488809,46.29807281,22891000,MSFT
2016-05-11,46.39789211,46.98773219,46.27992271,46.32529449,24039100,MSFT
2016-05-12,46.46142202,47.01496685,46.20733376,46.74272919,24102800,MSFT
2016-05-13,46.67919504,47.09662439,46.31621737,46.35251617,22592300,MSFT
2016-05-16,46.09843245,47.1510737,46.05306067,47.03310776,20032000,MSFT
2016-05-17,47.26155344,47.27068987,46.01878971,46.15585709,27803500,MSFT
2016-05-18,46.12844958,46.73155517,45.96396593,46.43000412,24907500,MSFT
2016-05-19,46.11930581,46.25637318,45.52533675,45.98223495,23842400,MSFT
2016-05-20,46.12844342,46.80465431,46.05534151,46.25637436,23905800,MSFT
2016-05-23,46.23809541,46.31120079,45.67154263,45.71723175,26118700,MSFT
2016-05-24,46.32947916,47.25241201,46.05534093,47.14275742,34757900,MSFT
2016-05-25,47.44431519,47.96518243,47.32552415,47.6270752,24040200,MSFT
2016-05-26,47.4534457,47.49913482,46.93258205,47.41689301,24335200,MSFT
2016-05-27,47.44430217,47.80982208,47.30723482,47.80982208,17721400,MSFT
2016-05-31,47.75500621,48.43121719,47.59052604,48.43121719,37653100,MSFT
2016-06-01,47.91947968,48.38551777,47.91947968,48.29413605,25324800,MSFT
2016-06-02,48.10223908,48.1936208,47.3712027,47.9560318,22840800,MSFT
2016-06-03,47.86465961,47.90120882,47.151896,47.32551956,23368300,MSFT
2016-06-06,47.50828425,47.83724808,47.4169025,47.63621521,18243300,MSFT
2016-06-07,47.7367296,48.18448792,47.60879517,47.60879517,20866800,MSFT
2016-06-08,47.5356978,47.91949069,47.39862692,47.55397415,21149400,MSFT
2016-06-09,47.51742113,47.51742113,47.05138642,47.17017746,20305700,MSFT
2016-06-10,46.6493074,47.56310383,46.64017097,47.04224014,25833200,MSFT
2016-06-13,45.30603284,46.3477603,44.83085823,45.81775665,83217800,MSFT
2016-06-14,45.59845034,45.78120687,45.2968958,45.53448486,42577100,MSFT
2016-06-15,45.48878937,45.79948033,45.40654755,45.40654755,33757600,MSFT
2016-06-16,45.25120541,46.11931282,45.24206549,46.04620743,31188600,MSFT
2016-06-17,46.06449003,46.08276639,45.52534986,45.80862808,45710500,MSFT
2016-06-20,46.27465169,46.44827525,45.7172353,45.75378799,35607900,MSFT
2016-06-21,45.87258419,46.99655344,45.83603149,46.77724075,34097800,MSFT
2016-06-22,46.67672806,47.02396823,46.55793354,46.59448624,28816800,MSFT
2016-06-23,46.85948784,47.57225155,46.74069679,47.43518066,29028800,MSFT
2016-06-24,45.51620851,46.54879613,45.25120667,45.53448486,133503000,MSFT
2016-06-27,44.86740709,44.9130997,43.89878502,44.2551651,50216300,MSFT
2016-06-28,44.70292218,45.20551304,44.47447306,45.17809677,38140700,MSFT
2016-06-29,45.60758058,46.34775695,45.50706241,46.18327332,31304000,MSFT
2016-06-30,46.34775135,46.87775141,46.14671504,46.75895691,28527800,MSFT
2016-07-01,46.72240793,47.26154792,46.6675789,46.74982071,21400400,MSFT
2016-07-05,46.4482695,46.85947506,46.36602769,46.75895691,24806400,MSFT
2016-07-06,46.40259046,47.09707783,46.04621034,46.95087051,28167500,MSFT
2016-07-07,46.98741973,47.16104331,46.66759231,46.95087051,19585200,MSFT
2016-07-08,47.27068603,47.84637872,47.1062024,47.79154968,28391000,MSFT
2016-07-11,47.9743225,48.27587705,47.94690971,48.05656433,22269200,MSFT
2016-07-12,48.37637866,48.79672764,48.23931129,48.6231041,27317600,MSFT
2016-07-13,48.94294756,49.21708585,48.59570388,48.89725494,25356800,MSFT
2016-07-14,49.1987963,49.33586715,48.96121078,49.10741806,24545500,MSFT
2016-07-15,49.29932622,49.34501535,48.62311522,49.07087708,32024400,MSFT
2016-07-18,49.07087467,49.6557039,48.9338038,49.30846024,31433900,MSFT
2016-07-19,49.08001885,49.25364245,48.36725855,48.51346588,53336500,MSFT
2016-07-20,51.30967524,51.94019358,50.7431189,51.09036255,89893300,MSFT
2016-07-21,51.1543251,51.38277422,50.95328877,50.98984146,32776700,MSFT
2016-07-22,51.24569274,51.74827995,50.97155109,51.69345093,32157200,MSFT
2016-07-25,51.60209034,51.84881582,51.41019043,51.8396759,25610600,MSFT
2016-07-26,51.64777151,52.35139514,51.63863159,51.86708069,28079000,MSFT
2016-07-27,51.73001441,51.90363447,51.27311621,51.34621811,32327500,MSFT
2016-07-28,51.17260932,51.51071308,50.91674739,51.36450577,37550400,MSFT
2016-07-29,51.41019092,51.86708918,51.21829449,51.79398727,30558700,MSFT
2016-08-01,51.72088288,51.85795375,51.30053731,51.70261002,26003400,MSFT
2016-08-02,51.94933201,51.99502463,51.45588453,51.70261002,35122000,MSFT
2016-08-03,51.79398105,52.18691379,51.62036099,52.05898285,22075600,MSFT
2016-08-04,51.90363948,52.56157406,51.78484496,52.44277954,26587700,MSFT
2016-08-05,52.68037504,53.1920989,52.49761502,52.96364975,29335200,MSFT
2016-08-08,53.05502319,53.08243597,52.79915782,53.05502319,19473500,MSFT
2016-08-09,53.15554043,53.45709495,53.01847305,53.1829567,16920700,MSFT
2016-08-10,53.14639406,53.29260133,52.83570317,53.01846313,15756900,MSFT
2016-08-11,53.02760849,53.41140482,53.02760849,53.27433395,18162300,MSFT
2016-08-12,53.02760391,53.17381119,52.65294752,52.94536209,21655200,MSFT
2016-08-15,53.00932986,53.45709165,52.96364073,53.10984802,19283900,MSFT
2016-08-16,52.97192824,52.98112161,52.65930086,52.81561279,20523500,MSFT
2016-08-17,52.90757028,53.0362986,52.6225265,52.92596054,18856400,MSFT
2016-08-18,52.79722539,53.05468552,52.65930371,52.96273422,14214300,MSFT
2016-08-19,52.80641887,53.08226573,52.59493616,52.98112106,17271000,MSFT
2016-08-22,52.96273164,53.10065683,52.65010426,53.02709579,15221900,MSFT
2016-08-23,53.23857844,53.49603503,53.19260105,53.22938156,18732400,MSFT
2016-08-24,53.14662835,53.36730793,53.07307082,53.28455353,18151500,MSFT
2016-08-25,53.22019312,53.59718466,53.12824182,53.48684311,18552600,MSFT
2016-08-26,53.5879853,53.97417371,53.04548496,53.35811234,20971200,MSFT
2016-08-29,53.49603494,53.88221982,53.42247391,53.42247391,16417200,MSFT
2016-08-30,53.31213597,53.50522841,52.97192497,53.22938156,16930200,MSFT
2016-08-31,53.00870533,53.146627,52.68688108,52.83399963,20860300,MSFT
2016-09-01,52.42021491,53.16500438,52.42021491,52.95352173,26075400,MSFT
2016-09-02,53.02709579,53.505232,52.79722282,53.02709579,18900500,MSFT
2016-09-06,53.12823958,53.14662984,52.60412949,52.97192764,16278400,MSFT
2016-09-07,52.84320018,53.1834112,52.7880294,53.01790237,17493400,MSFT
2016-09-08,52.99032228,53.13744085,52.5765502,52.80642319,20146100,MSFT
2016-09-09,52.21794982,52.88917854,51.68464279,51.68464279,35113900,MSFT
2016-09-12,51.49153889,52.60412309,51.13293767,52.45700455,29303000,MSFT
2016-09-13,51.95129057,52.08921576,51.53751853,51.97887421,30130200,MSFT
2016-09-14,51.85014482,52.0708244,51.51912719,51.73060989,24062500,MSFT
2016-09-15,51.62946276,52.73285004,51.47314734,52.58573151,26847000,MSFT
2016-09-16,52.99030365,52.99030365,52.18115003,52.64089584,44607000,MSFT
2016-09-19,52.65930327,53.10065898,52.27311483,52.34667587,20937100,MSFT
2016-09-20,52.73285871,52.73285871,52.18116498,52.23633575,17384000,MSFT
2016-09-21,52.87997506,53.19260243,52.48459679,53.10984802,33707300,MSFT
2016-09-22,53.25697542,53.33053646,52.9903254,53.16502762,19822200,MSFT
2016-09-23,53.21099838,53.2477789,52.76044929,52.80642319,19955300,MSFT
2016-09-26,52.4845968,52.53976406,52.25472383,52.31908798,21688700,MSFT
2016-09-27,52.34667142,53.38569819,52.11679845,53.28455353,28065100,MSFT
2016-09-28,53.22019066,53.38569948,53.0270947,53.35811234,20536400,MSFT
2016-09-29,53.15582683,53.48684096,52.60412959,52.7788353,25463500,MSFT
2016-09-30,52.93515059,53.11904968,52.72366786,52.96273422,29910800,MSFT
2016-10-03,52.78802876,52.91675706,52.46620801,52.79722214,19189500,MSFT
2016-10-04,52.6592975,52.96272798,52.38345065,52.63171387,20085900,MSFT
2016-10-05,52.67769096,53.29374884,52.65010382,52.99951172,16726400,MSFT
2016-10-06,53.09146881,53.20180687,52.66849983,53.09146881,16212600,MSFT
2016-10-07,53.19261086,53.3121458,52.79722902,53.14663696,20089000,MSFT
2016-10-10,53.24777845,53.68913416,53.21099793,53.36731339,18196500,MSFT
2016-10-11,53.22937643,53.34891134,52.30988469,52.58573151,26497400,MSFT
2016-10-12,52.51218033,52.65929888,51.85934195,52.51218033,22177500,MSFT
2016-10-13,52.135189,52.68688271,51.78578111,52.33747482,25313700,MSFT
2016-10-14,52.52137527,53.09146277,52.52137527,52.79722214,27402500,MSFT
2016-10-17,52.74205533,52.83400312,52.29150276,52.61332703,23830000,MSFT
2016-10-18,52.89836745,53.28455586,52.7880294,53.01790237,19149500,MSFT
2016-10-19,52.84320538,53.18341643,52.77884122,52.89837265,22878400,MSFT
2016-10-20,52.87076875,52.889159,52.09839564,52.64089584,49455600,MSFT
2016-10-21,55.42696797,55.58328341,54.70057207,54.856884,80032200,MSFT
2016-10-24,55.11434186,56.08900452,55.10514849,56.08900452,54067000,MSFT
2016-10-25,55.95107168,56.42920781,55.90509779,56.07980347,35137200,MSFT
2016-10-26,55.91429573,56.27289695,55.60166838,55.74878693,29911600,MSFT
2016-10-27,55.73040216,55.93269149,55.25226598,55.26145935,28479900,MSFT
2016-10-28,55.178697,55.64763975,54.78331878,55.04996872,33574700,MSFT
2016-10-31,55.31663067,55.55569701,55.09595108,55.09595108,26434700,MSFT
2016-11-01,55.14192257,55.18789646,54.47988738,54.98560715,24533000,MSFT
2016-11-02,55.0040061,55.10515077,54.52586988,54.64540482,22147000,MSFT
2016-11-03,54.73734853,54.83849319,54.35116364,54.44311142,21600400,MSFT
2016-11-04,53.92819303,54.50747031,53.80865812,53.98336029,28697000,MSFT
2016-11-07,54.96722415,55.64764969,54.96722415,55.55569839,31664800,MSFT
2016-11-08,55.67523447,55.88671719,55.30743981,55.60167694,22935400,MSFT
2016-11-09,55.16950139,55.71200163,54.43390874,55.32581329,49632500,MSFT
2016-11-10,55.61086501,55.62006189,52.99031472,53.97417068,57822400,MSFT
2016-11-11,53.54201785,54.36036515,53.33972849,54.26841736,38767800,MSFT
2016-11-14,54.26840475,54.32357551,52.66848752,53.44086075,41328400,MSFT
2016-11-15,53.99629278,55.07010882,53.98703377,54.49617004,35904100,MSFT
2016-11-16,54.5609713,55.22747905,54.44063237,55.21822357,27332500,MSFT
2016-11-17,55.92175124,56.421632,55.51444295,56.13466263,32132700,MSFT
2016-11-18,56.26426377,56.59751763,55.81992646,55.86621094,27686300,MSFT
2016-11-21,56.00506782,56.44014965,55.93100984,56.33832169,19652600,MSFT
2016-11-22,56.44940444,56.70860032,56.29203653,56.57900238,23206700,MSFT
2016-11-23,56.47717085,56.56048431,55.77363772,55.91249466,21848900,MSFT
2016-11-25,55.81991791,56.03282928,55.66255002,56.03282928,8409600,MSFT
2016-11-28,55.85696265,56.48644146,55.73662018,56.10690308,20732600,MSFT
2016-11-29,56.14392687,56.84746008,56.02358441,56.5512352,22366700,MSFT
2016-11-30,56.33832609,56.63455098,55.7458763,55.78290176,34655400,MSFT
2016-12-01,55.64404109,55.68107008,54.5609661,54.801651,34542100,MSFT
